system_code,time_slot,record_id,timestamp,capacity,latitude,longitude,occupancy,vehicle_type,traffic_condition_nearby,queue_length,is_special_day,occupancy_raw,occupancy_clean,occupancy_anomaly_flag,available_spaces,utilization,date,month,day,day_of_week,day_name,is_weekend,hour,minute,slot_index,hour_sin,hour_cos,dow_sin,dow_cos,traffic_level,vehicle_priority,is_new_session,session_id,minutes_from_previous,session_step,session_size,session_progress,capacity_pressure,parking_stress_index,neighbor_utilization_mean,neighbor_queue_mean,neighbor_stress_mean,mean_neighbor_distance,lag_utilization_prev_day,lag_queue_prev_day,lag_stress_prev_day,spatial_utilization_gap,lag_occupancy_30m,lag_occupancy_60m,lag_utilization_30m,lag_utilization_60m,lag_utilization_120m,lag_queue_30m,rolling_utilization_3,rolling_utilization_6,rolling_queue_3,rolling_queue_6,rolling_stress_3,utilization_delta_30m,utilization_delta_60m,target_time_slot,target_occupancy_1h,target_available_spaces_1h,target_utilization_1h,target_stress_1h,target_time_slot_30m,target_utilization_30m,target_available_spaces_30m,target_time_slot_2h,target_utilization_2h,target_available_spaces_2h,future_demand_regime,current_utilization_band,target_utilization_band_1h,anomaly_flag,anomaly_score,anomaly_reason
BHMBCCMKT01,2016-10-15 15:00:00,212,2016-10-15 15:01:00,577,26.14453614,91.73617216,442.0,car,low,3.0,0,442.0,442.0,0,135.0,0.7660311958405546,2016-10-15,10,15,5,Saturday,1,15,0,30,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,2,False,12,30.0,14,18,0.7777777777777778,0.005199306759098787,0.5367417677642979,1.777577057619377,4.009450757695174,1.2453386803508548,0.001897330778018105,0.29636048526863085,2.0,0.20779896013864818,-1.0115458617788224,409.0,391.0,0.708838821490468,0.6776429809358753,0.5753899480069324,4.0,0.6655112651646448,0.5941652224147891,6.0,6.833333333333333,0.6335644136337377,0.05719237435008662,0.0883882149046793,2016-10-15 16:00:00,412.0,165.0,0.7140381282495667,0.5001733102253032,2016-10-15 15:30:00,0.7417677642980935,149.0,,,,Busy,High,High,1,0.5987129357260813,Unusual demand pattern detected
BHMBCCMKT01,2016-11-22 12:30:00,855,2016-11-22 12:31:00,577,26.14453614,91.73617216,232.0,car,high,7.0,0,232.0,232.0,0,345.0,0.4020797227036395,2016-11-22,11,22,1,Tuesday,0,12,30,25,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2,2,False,49,30.0,9,18,0.5,0.012131715771230503,0.4826689774696707,1.9689577994812695,14.018901515390349,1.7818890334981428,0.001897330778018105,0.23570190641247835,6.0,0.3660311958405546,-1.56687807677763,228.0,209.0,0.3951473136915078,0.36221837088388215,0.2668977469670711,8.0,0.36106296938186017,0.27758521086077415,6.333333333333333,4.166666666666667,0.4205083766608897,0.006932409012131713,0.03986135181975736,2016-11-22 13:30:00,234.0,343.0,0.4055459272097054,0.4850953206239168,2016-11-22 13:00:00,0.4055459272097054,343.0,2016-11-22 14:30:00,0.35528596187175043,372.0,Busy,Moderate,Moderate,1,0.5985773093314758,Unusual demand pattern detected
BHMBCCMKT01,2016-10-29 15:30:00,429,2016-10-29 15:26:00,577,26.14453614,91.73617216,417.0,car,low,2.0,0,417.0,417.0,0,160.0,0.7227036395147314,2016-10-29,10,29,5,Saturday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,2,False,24,30.0,15,18,0.8333333333333334,0.0034662045060658577,0.5062391681109185,1.7783612694281254,4.0,1.245885617817469,0.001897330778018105,0.4662045060658579,2.0,0.32668977469670707,-1.055657629913394,414.0,374.0,0.7175043327556326,0.6481802426343154,0.6377816291161178,4.0,0.6666666666666666,0.6351819757365685,4.333333333333333,5.833333333333333,0.567417677642981,0.005199306759098743,0.07452339688041598,2016-10-29 16:30:00,369.0,208.0,0.6395147313691508,0.44783362218370887,2016-10-29 16:00:00,0.7227036395147314,160.0,,,,Busy,High,Moderate,1,0.5985514237403133,Unusual demand pattern detected
BHMBCCMKT01,2016-11-19 13:00:00,802,2016-11-19 13:04:00,577,26.14453614,91.73617216,400.0,car,high,7.0,0,400.0,400.0,0,177.0,0.6932409012131716,2016-11-19,11,19,5,Saturday,1,13,0,26,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2,2,False,46,30.0,10,18,0.5555555555555556,0.012131715771230503,0.6864818024263433,1.9941887894172228,13.990549242304827,1.7995446940547812,0.001897330778018105,0.3483535528596187,7.0,0.4450606585788561,-1.300947888204051,340.0,293.0,0.5892547660311959,0.5077989601386482,0.4072790294627383,8.0,0.5210860774119007,0.4289428076256499,7.666666666666667,5.833333333333333,0.5660889659156557,0.10398613518197575,0.1854419410745234,2016-11-19 14:00:00,492.0,85.0,0.8526863084922011,0.7979202772963604,2016-11-19 13:30:00,0.7435008665511266,148.0,2016-11-19 15:00:00,0.8353552859618717,95.0,Congested,Moderate,High,1,0.5984740049218619,Unusual demand pattern detected
BHMBCCMKT01,2016-12-12 13:00:00,1180,2016-12-12 12:56:00,577,26.14453614,91.73617216,181.0,car,high,7.0,0,181.0,181.0,0,396.0,0.31369150779896016,2016-12-12,12,12,0,Monday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.0,1.0,2,2,False,68,30.0,10,18,0.5555555555555556,0.012131715771230503,0.42079722703639516,1.9982506044266382,16.0,1.802906339969772,0.001897330778018105,0.44540727902946275,9.0,0.5133448873483536,-1.684559096627678,167.0,157.0,0.28942807625649913,0.2720970537261698,0.24610051993067592,6.0,0.2778740612362796,0.23021374927787405,4.666666666666667,3.6666666666666665,0.32865395725014446,0.024263431542461023,0.04159445407279033,2016-12-12 14:00:00,184.0,393.0,0.3188908145580589,0.4240901213171577,2016-12-12 13:30:00,0.3275563258232236,388.0,2016-12-12 15:00:00,0.2755632582322357,418.0,Busy,Low,Low,1,0.5984108416902647,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 13:30:00,983,2016-11-29 13:28:00,577,26.14453614,91.73617216,206.0,car,high,6.0,0,206.0,206.0,0,371.0,0.35701906412478335,2016-11-29,11,29,1,Tuesday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,2,2,False,57,30.0,11,18,0.6111111111111112,0.010398613518197574,0.4509532062391681,1.979184551683603,14.009450757695173,1.7890457492402665,0.001897330778018105,0.3882149046793761,5.0,0.3726169844020797,-1.6221654875588198,208.0,206.0,0.36048526863084923,0.35701906412478335,0.32582322357019067,6.0,0.35008665511265163,0.3151357596764876,6.0,4.833333333333333,0.4127671865973426,-0.003466204506065884,0.0,2016-11-29 14:30:00,169.0,408.0,0.292894280762565,0.30554592720970536,2016-11-29 14:00:00,0.3119584055459272,397.0,2016-11-29 15:30:00,0.2391681109185442,439.0,Stable,Low,Low,1,0.5982716680851153,Unusual demand pattern detected
BHMBCCMKT01,2016-12-07 12:00:00,1088,2016-12-07 11:59:00,577,26.14453614,91.73617216,177.0,car,average,4.0,0,177.0,177.0,0,400.0,0.30675909878682844,2016-12-07,12,7,2,Wednesday,0,12,0,24,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,2,False,63,30.0,8,18,0.4444444444444444,0.006932409012131715,0.3154246100519931,1.999798920049039,10.0,1.6024410670787808,0.001897330778018105,0.39168110918544197,5.0,0.37504332755632586,-1.6930398212622104,150.0,136.0,0.25996533795493937,0.23570190641247835,0.11785095320623917,4.0,0.22125938763720396,0.14586943963027152,3.6666666666666665,2.6666666666666665,0.22218370883882152,0.046793760831889075,0.0710571923743501,2016-12-07 13:00:00,178.0,399.0,0.30849220103986136,0.417157712305026,2016-12-07 12:30:00,0.29809358752166376,405.0,2016-12-07 14:00:00,0.30155979202772965,403.0,Busy,Low,Low,1,0.5982534472545376,Unusual demand pattern detected
BHMBCCMKT01,2016-11-23 14:00:00,876,2016-11-23 13:57:00,577,26.14453614,91.73617216,177.0,car,average,4.0,0,177.0,177.0,0,400.0,0.30675909878682844,2016-11-23,11,23,2,Wednesday,0,14,0,28,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,2,False,50,30.0,12,18,0.6666666666666666,0.006932409012131715,0.3154246100519931,1.999819028044135,10.028352273085522,1.6034062508433944,0.001897330778018105,0.3934142114384749,4.0,0.37608318890814557,-1.6930599292573065,181.0,187.0,0.31369150779896016,0.3240901213171577,0.2876949740034662,7.0,0.3148469093009821,0.2862507221259388,6.666666666666667,5.333333333333333,0.4215482380127094,-0.006932409012131713,-0.017331022530329254,2016-11-23 15:00:00,126.0,451.0,0.21837088388214904,0.25320623916811086,2016-11-23 14:30:00,0.25996533795493937,427.0,2016-11-23 16:00:00,0.17677642980935876,475.0,Stable,Low,Low,1,0.5982534472545376,Unusual demand pattern detected
BHMBCCMKT01,2016-11-25 13:30:00,911,2016-11-25 13:27:00,577,26.14453614,91.73617216,384.0,car,high,7.0,0,384.0,384.0,0,193.0,0.6655112651646448,2016-11-25,11,25,4,Friday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2,2,False,53,30.0,9,16,0.5625,0.012131715771230503,0.6670710571923744,1.9980495244756769,14.009450757695173,1.8022512301947182,0.001897330778018105,0.37954939341421146,7.0,0.46689774696707104,-1.3325382593110322,386.0,390.0,0.6689774696707106,0.6759098786828422,0.6412478336221837,7.0,0.6678220681686886,0.6181398035817446,8.0,6.166666666666667,0.6688619295205084,-0.0034662045060658286,-0.010398613518197486,2016-11-25 14:30:00,355.0,222.0,0.6152512998266898,0.531369150779896,2016-11-25 14:00:00,0.6187175043327556,220.0,2016-11-25 15:30:00,0.5771230502599654,244.0,Busy,Moderate,Moderate,1,0.5982015643675994,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 12:00:00,980,2016-11-29 11:55:00,577,26.14453614,91.73617216,192.0,truck,average,5.0,0,192.0,192.0,0,385.0,0.3327556325823224,2016-11-29,11,29,1,Tuesday,0,12,0,24,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,3,False,57,30.0,8,18,0.4444444444444444,0.008665511265164644,0.3337954939341421,1.9995777321029817,10.0,1.6022862355165408,0.001897330778018105,0.35528596187175043,7.0,0.4499133448873483,-1.6668220995206593,188.0,165.0,0.32582322357019067,0.28596187175043325,0.1559792027729636,5.0,0.2801848642403235,0.19237435008665513,3.6666666666666665,2.6666666666666665,0.2634315424610052,0.006932409012131713,0.04679376083188913,2016-11-29 13:00:00,208.0,369.0,0.36048526863084923,0.45337954939341424,2016-11-29 12:30:00,0.35701906412478335,371.0,2016-11-29 14:00:00,0.3119584055459272,397.0,Busy,Low,Low,1,0.5981656405727737,Unusual demand pattern detected
BHMBCCMKT01,2016-12-12 13:30:00,1181,2016-12-12 13:29:00,577,26.14453614,91.73617216,189.0,bike,high,7.0,0,189.0,189.0,0,388.0,0.3275563258232236,2016-12-12,12,12,0,Monday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.0,1.0,2,1,False,68,30.0,11,18,0.6111111111111112,0.012131715771230503,0.4305025996533795,1.998411468387407,15.971647726914478,1.8020678365742642,0.001897330778018105,0.49913344887348354,9.0,0.5509532062391681,-1.6708551425641835,181.0,167.0,0.31369150779896016,0.28942807625649913,0.2720970537261698,7.0,0.29173887926054304,0.26083188908145577,5.666666666666667,4.5,0.37186597342576544,0.013864818024263426,0.03812824956672445,2016-12-12 14:30:00,165.0,412.0,0.28596187175043325,0.30069324090121313,2016-12-12 14:00:00,0.3188908145580589,393.0,2016-12-12 15:30:00,0.2270363951473137,446.0,Stable,Low,Low,1,0.597996527373235,Unusual demand pattern detected
BHMBCCTHL01,2016-11-13 12:00:00,2004,2016-11-13 12:00:00,387,26.14449459,91.73620513,338.0,bike,high,10.0,1,338.0,338.0,0,49.0,0.8733850129198967,2016-11-13,11,13,6,Sunday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,1,False,39,30.0,8,18,0.4444444444444444,0.025839793281653745,0.813953488372093,0.44312732052940845,17.99057263075267,0.7133100502766037,0.0019019720877115978,0.7131782945736435,8.0,0.7012919896640828,0.4302576923904882,296.0,257.0,0.7648578811369509,0.6640826873385013,0.4186046511627907,10.0,0.6589147286821705,0.49827734711455635,7.0,5.166666666666667,0.5963824289405683,0.10852713178294582,0.2093023255813954,2016-11-13 13:00:00,345.0,42.0,0.8914728682170543,0.8266149870801033,2016-11-13 12:30:00,0.875968992248062,48.0,2016-11-13 14:00:00,0.8914728682170543,42.0,Critical,High,High,1,0.5977416817378229,High queue and near-full utilization
BHMBCCTHL01,2016-10-08 15:30:00,1399,2016-10-08 15:30:00,387,26.14449459,91.73620513,344.0,cycle,low,2.0,0,344.0,344.0,0,43.0,0.8888888888888888,2016-10-08,10,8,5,Saturday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,0,False,5,30.0,15,18,0.8333333333333334,0.00516795865633075,0.6227390180878551,1.4038147606660525,5.999999999999999,1.183711309709324,0.0019019720877115978,0.6537467700258398,2.0,0.4581395348837209,-0.5149258717771636,337.0,345.0,0.8708010335917312,0.8914728682170543,0.8527131782945736,4.0,0.8811369509043927,0.8285960378983633,3.6666666666666665,4.666666666666667,0.717743324720069,0.018087855297157618,-0.0025839793281654533,2016-10-08 16:30:00,296.0,91.0,0.7648578811369509,0.6361757105943151,2016-10-08 16:00:00,0.8733850129198967,49.0,,,,Congested,High,High,1,0.5977099372149384,Unusual demand pattern detected
BHMEURBRD01,2016-10-30 10:30:00,3063,2016-10-30 10:25:00,470,26.14901995,91.7395035,60.0,car,low,3.0,1,60.0,60.0,0,410.0,0.1276595744680851,2016-10-30,10,30,6,Sunday,1,10,30,21,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,2,False,25,30.0,5,16,0.3125,0.006382978723404255,0.09,0.17372565222597286,3.3327803216182916,0.12229882352529514,0.005590550216196893,0.16808510638297872,2.0,0.1180851063829787,-0.04606607775788776,49.0,38.0,0.10425531914893617,0.08085106382978724,0.06382978723404255,2.0,0.08510638297872342,0.07659574468085106,2.0,1.6666666666666665,0.06,0.02340425531914893,0.04680851063829786,2016-10-30 11:30:00,83.0,387.0,0.17659574468085107,0.3253191489361702,2016-10-30 11:00:00,0.1595744680851064,395.0,2016-10-30 12:30:00,0.2276595744680851,363.0,Stable,Low,Low,1,0.5977045930568468,Unusual demand pattern detected
BHMBCCMKT01,2016-12-06 13:00:00,1072,2016-12-06 12:56:00,577,26.14453614,91.73617216,238.0,car,high,7.0,0,238.0,238.0,0,339.0,0.4124783362218371,2016-12-06,12,6,1,Tuesday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,2,2,False,62,30.0,10,18,0.5555555555555556,0.012131715771230503,0.489948006932409,1.99963805608827,16.0,1.8038775561329146,0.001897330778018105,0.29809358752166376,6.0,0.3097053726169844,-1.587159719866433,240.0,226.0,0.41594454072790293,0.39168110918544197,0.3362218370883882,7.0,0.3963027151935297,0.3128249566724437,6.333333333333333,4.833333333333333,0.44517619872905834,-0.0034662045060658286,0.02079722703639514,2016-12-06 14:00:00,208.0,369.0,0.36048526863084923,0.4532062391681109,2016-12-06 13:30:00,0.3968804159445407,348.0,2016-12-06 15:00:00,0.30849220103986136,399.0,Busy,Moderate,Low,1,0.5976883541685509,Unusual demand pattern detected
BHMEURBRD01,2016-10-09 10:00:00,2718,2016-10-09 09:57:00,470,26.14901995,91.7395035,46.0,truck,low,2.0,1,46.0,46.0,0,424.0,0.09787234042553192,2016-10-09,10,9,6,Sunday,1,10,0,20,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,3,False,6,30.0,4,18,0.2222222222222222,0.00425531914893617,0.06893617021276595,0.1687447702663262,2.667219678381708,0.18536219449733693,0.005590550216196893,0.13404255319148936,2.0,0.09425531914893616,-0.07087242984079428,41.0,41.0,0.08723404255319149,0.08723404255319149,0.08936170212765958,2.0,0.08723404255319149,0.08776595744680851,1.6666666666666667,1.75,0.06141843971631206,0.010638297872340427,0.010638297872340427,2016-10-09 11:00:00,72.0,398.0,0.15319148936170213,0.20851063829787236,2016-10-09 10:30:00,0.13617021276595745,406.0,2016-10-09 12:00:00,0.1702127659574468,390.0,Stable,Low,Low,1,0.5974650351074235,Unusual demand pattern detected
BHMBCCMKT01,2016-12-16 12:00:00,1248,2016-12-16 11:56:00,577,26.14453614,91.73617216,176.0,car,average,4.0,0,176.0,176.0,0,401.0,0.3050259965337955,2016-12-16,12,16,4,Friday,0,12,0,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,2,False,74,30.0,8,18,0.4444444444444444,0.006932409012131715,0.31421143847487004,1.9978082285345236,10.0,1.60104758301862,0.001897330778018105,0.37261698440207974,5.0,0.36169844020797226,-1.6927822320007282,166.0,153.0,0.2876949740034662,0.2651646447140381,0.18024263431542462,4.0,0.2593876372039284,0.18948584633160023,3.6666666666666665,2.6666666666666665,0.2822068168688619,0.017331022530329254,0.03986135181975736,2016-12-16 13:00:00,172.0,405.0,0.29809358752166376,0.4098786828422876,2016-12-16 12:30:00,0.31022530329289427,398.0,2016-12-16 14:00:00,0.31542461005199307,395.0,Busy,Low,Low,1,0.5974444545406667,Unusual demand pattern detected
BHMBCCMKT01,2016-12-11 15:30:00,1167,2016-12-11 15:25:00,577,26.14453614,91.73617216,324.0,car,low,3.0,1,324.0,324.0,0,253.0,0.561525129982669,2016-12-11,12,11,6,Sunday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,2,False,67,30.0,15,18,0.8333333333333334,0.005199306759098787,0.3935875216637782,1.9939273854809734,7.990549242304826,1.3978126174727343,0.001897330778018105,0.7937608318890814,2.0,0.5559792027729635,-1.4324022554983045,325.0,324.0,0.5632582322357019,0.561525129982669,0.49913344887348354,6.0,0.5563258232235703,0.4945118428653958,7.0,8.333333333333334,0.5239745811669555,-0.0017331022530329143,0.0,2016-12-11 16:30:00,255.0,322.0,0.44194107452339687,0.3098786828422877,2016-12-11 16:00:00,0.49393414211438474,292.0,,,,Stable,Moderate,Moderate,1,0.5974432253114512,Unusual demand pattern detected
BHMBCCMKT01,2016-12-19 13:00:00,1304,2016-12-19 13:03:00,577,26.14453614,91.73617216,277.0,car,high,7.0,0,277.0,277.0,0,300.0,0.4800693240901213,2016-12-19,12,19,0,Monday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.0,1.0,2,2,False,77,30.0,10,18,0.5555555555555556,0.012131715771230503,0.537261698440208,1.999095140220675,10.018901515390349,1.6028975185674625,0.001897330778018105,0.37261698440207974,9.0,0.4623916811091855,-1.5190258161305537,249.0,216.0,0.43154246100519933,0.37435008665511266,0.2322357019064125,7.0,0.36972848064702485,0.268053148469093,6.333333333333333,4.666666666666667,0.4265742345465049,0.04852686308492199,0.10571923743500866,2016-12-19 14:00:00,305.0,272.0,0.5285961871750433,0.4707105719237435,2016-12-19 13:30:00,0.5043327556325823,286.0,2016-12-19 15:00:00,0.5199306759098787,277.0,Busy,Moderate,Moderate,1,0.597257942459057,Unusual demand pattern detected
BHMBCCMKT01,2016-11-20 15:00:00,824,2016-11-20 15:01:00,577,26.14453614,91.73617216,290.0,cycle,low,3.0,1,290.0,290.0,0,287.0,0.5025996533795494,2016-11-20,11,20,6,Sunday,1,15,0,30,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,0,False,47,30.0,14,18,0.7777777777777778,0.005199306759098787,0.35233968804159443,1.9960186169709693,6.0,1.3987621257063505,0.001897330778018105,0.8353552859618717,3.0,0.58526863084922,-1.49341896359142,309.0,307.0,0.5355285961871751,0.5320623916811091,0.42634315424610053,5.0,0.510687463893703,0.4295205083766609,7.0,7.833333333333333,0.49202772963604846,-0.032928942807625705,-0.029462738301559765,2016-11-20 16:00:00,231.0,346.0,0.4003466204506066,0.2807625649913345,2016-11-20 15:30:00,0.4783362218370884,301.0,,,,Stable,Moderate,Moderate,1,0.5971294952663586,Unusual demand pattern detected
BHMBCCMKT01,2016-12-19 12:00:00,1302,2016-12-19 12:03:00,577,26.14453614,91.73617216,216.0,car,high,7.0,0,216.0,216.0,0,361.0,0.37435008665511266,2016-12-19,12,19,0,Monday,0,12,0,24,1.2246467991473532e-16,-1.0,0.0,1.0,2,2,False,77,30.0,8,18,0.4444444444444444,0.012131715771230503,0.4632582322357019,1.998773412299137,16.0,1.8032723054805213,0.001897330778018105,0.28596187175043325,9.0,0.40173310225303294,-1.6244233256440244,175.0,134.0,0.30329289428076256,0.2322357019064125,0.09878682842287695,5.0,0.2345465049104564,0.15222414789139227,4.0,2.8333333333333335,0.26487579433853264,0.0710571923743501,0.14211438474870017,2016-12-19 13:00:00,277.0,300.0,0.4800693240901213,0.537261698440208,2016-12-19 12:30:00,0.43154246100519933,328.0,2016-12-19 14:00:00,0.5285961871750433,272.0,Busy,Low,Moderate,1,0.5970674733138407,Unusual demand pattern detected
BHMBCCMKT01,2016-12-18 10:00:00,1280,2016-12-18 09:56:00,577,26.14453614,91.73617216,18.0,car,low,2.0,1,18.0,18.0,0,559.0,0.03119584055459272,2016-12-18,12,18,6,Sunday,1,10,0,20,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,2,False,76,30.0,4,18,0.2222222222222222,0.0034662045060658577,0.022183708838821488,1.1074291137868448,7.990549242304826,0.9763187515173272,0.001897330778018105,0.22357019064124783,3.0,0.25701906412478337,-1.0762332732322522,8.0,6.0,0.01386481802426343,0.010398613518197574,0.006932409012131715,1.0,0.010398613518197574,0.009532062391681109,1.0,1.0,0.007452339688041594,0.01733102253032929,0.020797227036395145,2016-12-18 11:00:00,89.0,488.0,0.15424610051993068,0.20901213171577127,2016-12-18 10:30:00,0.07625649913344887,533.0,2016-12-18 12:00:00,0.28596187175043325,412.0,Stable,Low,Low,1,0.5970564030828571,Unusual demand pattern detected
Broad Street,2016-10-22 10:00:00,8164,2016-10-22 09:59:00,690,26.13795775,91.74099445,95.0,bike,low,1.0,0,95.0,95.0,0,595.0,0.13768115942028986,2016-10-22,10,22,5,Saturday,1,10,0,20,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,False,17,30.0,4,18,0.2222222222222222,0.0014492753623188406,0.09652173913043477,0.2802157343675007,2.0,0.19661133105752104,0.008121238605667156,0.8739130434782608,3.0,0.7121739130434782,-0.14253457494721083,85.0,83.0,0.12318840579710146,0.12028985507246377,0.08985507246376812,2.0,0.11352657004830918,0.10760869565217392,2.0,1.75,0.07975845410628019,0.0144927536231884,0.017391304347826084,2016-10-22 11:00:00,129.0,561.0,0.18695652173913044,0.23144927536231882,2016-10-22 10:30:00,0.1565217391304348,582.0,2016-10-22 12:00:00,0.23623188405797102,527.0,Stable,Low,Low,1,0.5969897348717865,Unusual demand pattern detected
BHMBCCMKT01,2016-11-22 11:00:00,852,2016-11-22 11:04:00,577,26.14453614,91.73617216,188.0,bike,average,4.0,0,188.0,188.0,0,389.0,0.32582322357019067,2016-11-22,11,22,1,Tuesday,0,11,0,22,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,1,False,49,30.0,6,18,0.3333333333333333,0.006932409012131715,0.32876949740034667,1.999617948093174,12.0,1.6028307513185658,0.001897330778018105,0.17157712305025996,4.0,0.22079722703639512,-1.6737947245229834,154.0,116.0,0.2668977469670711,0.20103986135181975,0.0779896013864818,3.0,0.19410745233968804,0.12622761409589833,2.0,1.6666666666666667,0.16955517042172155,0.058925476603119586,0.12478336221837091,2016-11-22 12:00:00,228.0,349.0,0.3951473136915078,0.4779896013864818,2016-11-22 11:30:00,0.36221837088388215,368.0,2016-11-22 13:00:00,0.4055459272097054,343.0,Busy,Low,Low,1,0.5969527000421526,Unusual demand pattern detected
BHMBCCMKT01,2016-12-16 13:30:00,1251,2016-12-16 13:30:00,577,26.14453614,91.73617216,185.0,car,high,7.0,0,185.0,185.0,0,392.0,0.32062391681109187,2016-12-16,12,16,4,Friday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2,2,False,74,30.0,11,18,0.6111111111111112,0.012131715771230503,0.42564991334488733,1.997888660514908,14.0,1.8021366146226703,0.001897330778018105,0.3587521663778163,7.0,0.45233968804159447,-1.6772647437038162,172.0,179.0,0.29809358752166376,0.31022530329289427,0.2876949740034662,7.0,0.3044482957827845,0.28191796649335643,5.666666666666667,4.666666666666667,0.38076256499133443,0.022530329289428108,0.010398613518197597,2016-12-16 14:30:00,190.0,387.0,0.3292894280762565,0.3311958405545927,2016-12-16 14:00:00,0.31542461005199307,395.0,2016-12-16 15:30:00,0.3344887348353553,384.0,Stable,Low,Low,1,0.5967839695888996,Unusual demand pattern detected
BHMBCCMKT01,2016-11-24 12:30:00,891,2016-11-24 12:30:00,577,26.14453614,91.73617216,211.0,car,high,7.0,0,211.0,211.0,0,366.0,0.36568457538994803,2016-11-24,11,24,3,Thursday,0,12,30,25,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2,2,False,51,30.0,9,18,0.5,0.012131715771230503,0.45719237435008664,1.999617948093174,14.009450757695173,1.8033491267269661,0.001897330778018105,0.30675909878682844,7.0,0.41594454072790293,-1.633933372703226,200.0,187.0,0.3466204506065858,0.3240901213171577,0.2270363951473137,7.0,0.3200462160600808,0.25303292894280766,5.666666666666667,4.0,0.3583477758521086,0.019064124783362224,0.04159445407279033,2016-11-24 13:30:00,219.0,358.0,0.37954939341421146,0.46689774696707104,2016-11-24 13:00:00,0.3986135181975737,347.0,2016-11-24 14:30:00,0.3362218370883882,383.0,Busy,Low,Low,1,0.5967473712799305,Unusual demand pattern detected
BHMEURBRD01,2016-12-11 10:30:00,3781,2016-12-11 10:25:00,470,26.14901995,91.7395035,63.0,car,low,3.0,1,63.0,63.0,0,407.0,0.13404255319148936,2016-12-11,12,11,6,Sunday,1,10,30,21,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,2,False,68,30.0,5,18,0.2777777777777778,0.006382978723404255,0.09446808510638298,0.2700652224679585,3.3327803216182916,0.18973652269468508,0.005590550216196893,0.15319148936170213,3.0,0.10787234042553191,-0.13602266927646914,55.0,53.0,0.11702127659574468,0.1127659574468085,0.11063829787234042,2.0,0.1127659574468085,0.11106382978723403,1.6666666666666667,1.4,0.07929078014184396,0.017021276595744678,0.021276595744680854,2016-12-11 11:30:00,82.0,388.0,0.17446808510638298,0.22319148936170213,2016-12-11 11:00:00,0.14468085106382977,402.0,2016-12-11 12:30:00,0.2170212765957447,368.0,Stable,Low,Low,1,0.5967087975938555,Unusual demand pattern detected
BHMBCCMKT01,2016-12-01 13:00:00,1018,2016-12-01 12:58:00,577,26.14453614,91.73617216,207.0,car,high,7.0,0,207.0,207.0,0,370.0,0.3587521663778163,2016-12-01,12,1,3,Thursday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,2,False,59,30.0,10,18,0.5555555555555556,0.012131715771230503,0.45233968804159447,2.0,16.0,1.8041309168711255,0.001897330778018105,0.3535528596187175,7.0,0.4487001733102253,-1.6412478336221836,191.0,196.0,0.3310225303292894,0.3396880415944541,0.2651646447140381,7.0,0.3240901213171577,0.27007510109763144,5.666666666666667,4.333333333333333,0.39451184286539576,0.027729636048526907,0.019064124783362224,2016-12-01 14:00:00,190.0,387.0,0.3292894280762565,0.331369150779896,2016-12-01 13:30:00,0.35181975736568455,374.0,2016-12-01 15:00:00,0.29116117850953205,409.0,Stable,Low,Low,1,0.596681476387429,Unusual demand pattern detected
